id,key,value,type 
369037531,ele,0,regular
369037531,name,Elders Point Marsh,regular
369037531,natural,wetland,regular
369037531,state,NY,addr
369037531,created,01/23/1980,gnis
369037531,feature_id,949459,gnis
369037531,county_name,Kings,gnis
369037531,feature_type,Swamp,gnis
369041546,ele,0,regular
369041546,name,Paerdegat Basin,regular
369041546,natural,bay,regular
369041546,state,NY,addr
369041546,created,01/23/1980,gnis
369041546,feature_id,970444,gnis
369041546,county_name,Kings,gnis
369041546,feature_type,Bay,gnis
373068608,name,Mumme,regular
373069078,name,rtallia,regular
380046860,name,Dorje Ling Buddhist Center,regular
380046860,amenity,place_of_worship,regular
380046860,religion,buddhist,regular
380046860,city,Brooklyn,addr
380046860,state,NY,addr
380046860,street,Gold Street,addr
380046860,country,US,addr
380046860,housenumber,98,addr
380047831,name,Brooklyn Navy Yard,regular
380047831,is_in,Kings County,regular
380047831,place,neighbourhood,regular
389001587,highway,turning_circle,regular
419359784,amenity,bicycle_parking,regular
419359784,capacity,2,regular
419359815,amenity,bicycle_parking,regular
419359815,capacity,2,regular
419359840,amenity,bicycle_parking,regular
419359840,capacity,2,regular
419359872,amenity,bicycle_parking,regular
419359872,capacity,5,regular
419359894,amenity,bicycle_parking,regular
419359894,capacity,10,regular
419359909,amenity,bicycle_parking,regular
419359909,capacity,4,regular
419359942,amenity,bicycle_parking,regular
419359942,capacity,5,regular
419359964,amenity,bicycle_parking,regular
419359964,capacity,2,regular
419359990,amenity,bicycle_parking,regular
419359990,capacity,2,regular
419360004,amenity,bicycle_parking,regular
419360004,capacity,2,regular
419360016,amenity,bicycle_parking,regular
419360016,capacity,2,regular
419360037,amenity,bicycle_parking,regular
419360037,capacity,9,regular
419360057,amenity,bicycle_parking,regular
419360057,capacity,2,regular
419360079,amenity,bicycle_parking,regular
419360079,capacity,4,regular
419360097,amenity,bicycle_parking,regular
419360097,capacity,2,regular
419360113,amenity,bicycle_parking,regular
419360113,capacity,2,regular
419360135,amenity,bicycle_parking,regular
419360135,capacity,2,regular
419360150,amenity,bicycle_parking,regular
419360150,capacity,5,regular
419360176,amenity,bicycle_parking,regular
419360176,capacity,6,regular
419360199,amenity,bicycle_parking,regular
419360199,capacity,2,regular
419360215,amenity,bicycle_parking,regular
419360215,capacity,2,regular
419360240,amenity,bicycle_parking,regular
419360240,capacity,2,regular
419360264,amenity,bicycle_parking,regular
419360264,capacity,5,regular
419360282,amenity,bicycle_parking,regular
419360282,capacity,25,regular
419360300,amenity,bicycle_parking,regular
419360300,capacity,2,regular
419360317,amenity,bicycle_parking,regular
419360317,capacity,4,regular
419360350,amenity,bicycle_parking,regular
419360350,capacity,2,regular
419360371,amenity,bicycle_parking,regular
419360371,capacity,2,regular
419360396,amenity,bicycle_parking,regular
419360396,capacity,2,regular
419360441,amenity,bicycle_parking,regular
419360441,capacity,10,regular
419360491,amenity,bicycle_parking,regular
419360491,capacity,5,regular
419360573,amenity,bicycle_parking,regular
419360573,capacity,2,regular
419360623,amenity,bicycle_parking,regular
419360623,capacity,2,regular
419360644,amenity,bicycle_parking,regular
419360644,capacity,2,regular
419360665,amenity,bicycle_parking,regular
419360665,capacity,2,regular
419360688,amenity,bicycle_parking,regular
419360688,capacity,2,regular
419360705,amenity,bicycle_parking,regular
419360705,capacity,2,regular
419360728,amenity,bicycle_parking,regular
419360728,capacity,2,regular
419360754,amenity,bicycle_parking,regular
419360754,capacity,5,regular
419360790,amenity,bicycle_parking,regular
419360790,capacity,2,regular
419360822,amenity,bicycle_parking,regular
419360822,capacity,5,regular
419360856,amenity,bicycle_parking,regular
419360856,capacity,2,regular
419360895,amenity,bicycle_parking,regular
419360895,capacity,2,regular
419360939,amenity,bicycle_parking,regular
419360939,capacity,2,regular
419360981,amenity,bicycle_parking,regular
419360981,capacity,2,regular
419361021,amenity,bicycle_parking,regular
419361021,capacity,7,regular
419361045,amenity,bicycle_parking,regular
419361045,capacity,5,regular
419361070,amenity,bicycle_parking,regular
419361070,capacity,10,regular
419361111,amenity,bicycle_parking,regular
419361111,capacity,2,regular
419361132,amenity,bicycle_parking,regular
419361132,capacity,2,regular
419361145,amenity,bicycle_parking,regular
419361145,capacity,2,regular
419361162,amenity,bicycle_parking,regular
419361162,capacity,2,regular
419361178,amenity,bicycle_parking,regular
419361178,capacity,5,regular
419361203,amenity,bicycle_parking,regular
419361203,capacity,2,regular
419361223,amenity,bicycle_parking,regular
419361223,capacity,2,regular
419361239,amenity,bicycle_parking,regular
419361239,capacity,2,regular
419361256,amenity,bicycle_parking,regular
419361256,capacity,5,regular
419361273,amenity,bicycle_parking,regular
419361273,capacity,2,regular
419361287,amenity,bicycle_parking,regular
419361287,capacity,2,regular
419361308,amenity,bicycle_parking,regular
419361308,capacity,2,regular
419361326,amenity,bicycle_parking,regular
419361326,capacity,2,regular
419361344,amenity,bicycle_parking,regular
419361344,capacity,4,regular
419361358,amenity,bicycle_parking,regular
419361358,capacity,2,regular
419361383,amenity,bicycle_parking,regular
419361383,capacity,5,regular
419361429,amenity,bicycle_parking,regular
419361429,capacity,10,regular
419361505,amenity,bicycle_parking,regular
419361505,capacity,2,regular
419361564,amenity,bicycle_parking,regular
419361564,capacity,2,regular
419361614,amenity,bicycle_parking,regular
419361614,capacity,5,regular
419361654,amenity,bicycle_parking,regular
419361654,capacity,2,regular
419361680,amenity,bicycle_parking,regular
419361680,capacity,2,regular
419361716,amenity,bicycle_parking,regular
419361716,capacity,4,regular
419361749,amenity,bicycle_parking,regular
419361749,capacity,2,regular
419361798,amenity,bicycle_parking,regular
419361798,capacity,4,regular
419361830,amenity,bicycle_parking,regular
419361830,capacity,5,regular
419361903,amenity,bicycle_parking,regular
419361903,capacity,2,regular
419361930,amenity,bicycle_parking,regular
419361930,capacity,2,regular
419361950,amenity,bicycle_parking,regular
419361950,capacity,20,regular
419361971,amenity,bicycle_parking,regular
419361971,capacity,2,regular
419362003,amenity,bicycle_parking,regular
419362003,capacity,5,regular
419362052,amenity,bicycle_parking,regular
419362052,capacity,4,regular
419362104,amenity,bicycle_parking,regular
419362104,capacity,2,regular
419362275,amenity,bicycle_parking,regular
419362275,capacity,4,regular
419362295,amenity,bicycle_parking,regular
419362295,capacity,5,regular
419362320,amenity,bicycle_parking,regular
419362320,capacity,2,regular
419362369,amenity,bicycle_parking,regular
419362369,capacity,2,regular
419362494,amenity,bicycle_parking,regular
419362494,capacity,2,regular
419362545,amenity,bicycle_parking,regular
419362545,capacity,2,regular
419362560,amenity,bicycle_parking,regular
419362560,capacity,2,regular
419362576,amenity,bicycle_parking,regular
419362576,capacity,5,regular
419362609,amenity,bicycle_parking,regular
419362609,capacity,2,regular
419362647,amenity,bicycle_parking,regular
419362647,capacity,2,regular
419362693,amenity,bicycle_parking,regular
419362693,capacity,2,regular
419362725,amenity,bicycle_parking,regular
419362725,capacity,4,regular
419362759,amenity,bicycle_parking,regular
419362759,capacity,5,regular
419362796,amenity,bicycle_parking,regular
419362796,capacity,2,regular
419362821,amenity,bicycle_parking,regular
419362821,capacity,5,regular
419362895,amenity,bicycle_parking,regular
419362895,capacity,2,regular
419362941,amenity,bicycle_parking,regular
419362941,capacity,2,regular
419362954,amenity,bicycle_parking,regular
419362954,capacity,2,regular
419362973,amenity,bicycle_parking,regular
419362973,capacity,2,regular
419363007,amenity,bicycle_parking,regular
419363007,capacity,5,regular
419363097,amenity,bicycle_parking,regular
419363097,capacity,20,regular
419363176,amenity,bicycle_parking,regular
419363176,capacity,5,regular
419363219,amenity,bicycle_parking,regular
419363219,capacity,2,regular
419363258,amenity,bicycle_parking,regular
419363258,capacity,5,regular
419363299,amenity,bicycle_parking,regular
419363299,capacity,2,regular
419363344,amenity,bicycle_parking,regular
419363344,capacity,2,regular
419363403,amenity,bicycle_parking,regular
419363403,capacity,2,regular
419363423,amenity,bicycle_parking,regular
419363423,capacity,8,regular
419363461,amenity,bicycle_parking,regular
419363461,capacity,5,regular
419363526,amenity,bicycle_parking,regular
419363526,capacity,2,regular
419363579,amenity,bicycle_parking,regular
419363579,capacity,2,regular
419363617,amenity,bicycle_parking,regular
419363617,capacity,2,regular
419363642,amenity,bicycle_parking,regular
419363642,capacity,2,regular
419363662,amenity,bicycle_parking,regular
419363662,capacity,2,regular
419363680,amenity,bicycle_parking,regular
419363680,capacity,2,regular
419363701,amenity,bicycle_parking,regular
419363701,capacity,2,regular
419363718,amenity,bicycle_parking,regular
419363718,capacity,2,regular
419363741,amenity,bicycle_parking,regular
419363741,capacity,5,regular
419363759,amenity,bicycle_parking,regular
419363759,capacity,2,regular
419363795,amenity,bicycle_parking,regular
419363795,capacity,2,regular
419363810,amenity,bicycle_parking,regular
419363810,capacity,10,regular
419363824,amenity,bicycle_parking,regular
419363824,capacity,5,regular
419363841,amenity,bicycle_parking,regular
419363841,capacity,2,regular
419363867,amenity,bicycle_parking,regular
419363867,capacity,2,regular
419363891,amenity,bicycle_parking,regular
419363891,capacity,5,regular
419363912,amenity,bicycle_parking,regular
419363912,capacity,5,regular
419363934,amenity,bicycle_parking,regular
419363934,capacity,2,regular
419363952,amenity,bicycle_parking,regular
419363952,capacity,2,regular
419363974,amenity,bicycle_parking,regular
419363974,capacity,5,regular
419363995,amenity,bicycle_parking,regular
419363995,capacity,2,regular
419364011,amenity,bicycle_parking,regular
419364011,capacity,2,regular
419364056,amenity,bicycle_parking,regular
419364056,capacity,2,regular
419364073,amenity,bicycle_parking,regular
419364073,capacity,5,regular
419364099,amenity,bicycle_parking,regular
419364099,capacity,2,regular
419364151,amenity,bicycle_parking,regular
419364151,capacity,4,regular
419364192,amenity,bicycle_parking,regular
419364192,capacity,2,regular
419364207,amenity,bicycle_parking,regular
419364207,capacity,2,regular
419364225,amenity,bicycle_parking,regular
419364225,capacity,2,regular
419364243,amenity,bicycle_parking,regular
419364243,capacity,20,regular
419364265,amenity,bicycle_parking,regular
419364265,capacity,2,regular
419364277,amenity,bicycle_parking,regular
419364277,capacity,2,regular
419364292,amenity,bicycle_parking,regular
419364292,capacity,2,regular
419364316,amenity,bicycle_parking,regular
419364316,capacity,2,regular
419364330,amenity,bicycle_parking,regular
419364330,capacity,2,regular
419364348,amenity,bicycle_parking,regular
419364348,capacity,2,regular
419364371,amenity,bicycle_parking,regular
419364371,capacity,4,regular
419364390,amenity,bicycle_parking,regular
419364390,capacity,2,regular
419364411,amenity,bicycle_parking,regular
419364411,capacity,2,regular
419364438,amenity,bicycle_parking,regular
419364438,capacity,7,regular
419364458,amenity,bicycle_parking,regular
419364458,capacity,2,regular
419364487,amenity,bicycle_parking,regular
419364487,capacity,15,regular
419364512,amenity,bicycle_parking,regular
419364512,capacity,2,regular
419364528,amenity,bicycle_parking,regular
419364528,capacity,5,regular
419364541,amenity,bicycle_parking,regular
419364541,capacity,2,regular
419364564,amenity,bicycle_parking,regular
419364564,capacity,0,regular
419364576,amenity,bicycle_parking,regular
419364576,capacity,5,regular
419364597,amenity,bicycle_parking,regular
419364597,capacity,2,regular
419364613,amenity,bicycle_parking,regular
419364613,capacity,2,regular
419364629,amenity,bicycle_parking,regular
419364629,capacity,5,regular
419364649,amenity,bicycle_parking,regular
419364649,capacity,2,regular
419364670,amenity,bicycle_parking,regular
419364670,capacity,2,regular
419364688,amenity,bicycle_parking,regular
419364688,capacity,2,regular
419364713,amenity,bicycle_parking,regular
419364713,capacity,5,regular
419364734,amenity,bicycle_parking,regular
419364734,capacity,2,regular
419364748,amenity,bicycle_parking,regular
419364748,capacity,5,regular
419364784,amenity,bicycle_parking,regular
419364784,capacity,5,regular
419364822,amenity,bicycle_parking,regular
419364822,capacity,2,regular
419364875,amenity,bicycle_parking,regular
419364875,capacity,8,regular
419364922,amenity,bicycle_parking,regular
419364922,capacity,5,regular
419365077,amenity,bicycle_parking,regular
419365077,capacity,2,regular
419365159,amenity,bicycle_parking,regular
419365159,capacity,5,regular
419365262,amenity,bicycle_parking,regular
419365262,capacity,2,regular
419365427,amenity,bicycle_parking,regular
419365427,capacity,2,regular
419365490,amenity,bicycle_parking,regular
419365490,capacity,2,regular
419365544,amenity,bicycle_parking,regular
419365544,capacity,5,regular
419365611,amenity,bicycle_parking,regular
419365611,capacity,2,regular
419365705,amenity,bicycle_parking,regular
419365705,capacity,2,regular
419365760,amenity,bicycle_parking,regular
419365760,capacity,2,regular
419365812,amenity,bicycle_parking,regular
419365812,capacity,2,regular
419365875,amenity,bicycle_parking,regular
419365875,capacity,20,regular
419365965,amenity,bicycle_parking,regular
419365965,capacity,5,regular
419366018,amenity,bicycle_parking,regular
419366018,capacity,2,regular
419366067,amenity,bicycle_parking,regular
419366067,capacity,2,regular
419366111,amenity,bicycle_parking,regular
419366111,capacity,2,regular
419366190,amenity,bicycle_parking,regular
419366190,capacity,4,regular
419366232,amenity,bicycle_parking,regular
419366232,capacity,5,regular
419366279,amenity,bicycle_parking,regular
419366279,capacity,5,regular
419366323,amenity,bicycle_parking,regular
419366323,capacity,2,regular
419366388,amenity,bicycle_parking,regular
419366388,capacity,2,regular
419366437,amenity,bicycle_parking,regular
419366437,capacity,2,regular
419366471,amenity,bicycle_parking,regular
419366471,capacity,5,regular
419366488,amenity,bicycle_parking,regular
419366488,capacity,2,regular
419366504,amenity,bicycle_parking,regular
419366504,capacity,5,regular
419366515,amenity,bicycle_parking,regular
419366515,capacity,2,regular
419366535,amenity,bicycle_parking,regular
419366535,capacity,15,regular
419366556,amenity,bicycle_parking,regular
419366556,capacity,7,regular
419366573,amenity,bicycle_parking,regular
419366573,capacity,5,regular
419366588,amenity,bicycle_parking,regular
419366588,capacity,2,regular
419366612,amenity,bicycle_parking,regular
419366612,capacity,2,regular
419366639,amenity,bicycle_parking,regular
419366639,capacity,5,regular
419366661,amenity,bicycle_parking,regular
419366661,capacity,2,regular
419366683,amenity,bicycle_parking,regular
419366683,capacity,2,regular
419366700,amenity,bicycle_parking,regular
419366700,capacity,2,regular
419366721,amenity,bicycle_parking,regular
419366721,capacity,2,regular
419366737,amenity,bicycle_parking,regular
419366737,capacity,2,regular
419366756,amenity,bicycle_parking,regular
419366756,capacity,4,regular
419366776,amenity,bicycle_parking,regular
419366776,capacity,2,regular
419366793,amenity,bicycle_parking,regular
419366793,capacity,5,regular
419366809,amenity,bicycle_parking,regular
419366809,capacity,5,regular
419366827,amenity,bicycle_parking,regular
419366827,capacity,2,regular
419366847,amenity,bicycle_parking,regular
419366847,capacity,2,regular
419366863,amenity,bicycle_parking,regular
419366863,capacity,2,regular
419366877,amenity,bicycle_parking,regular
419366877,capacity,5,regular
419366896,amenity,bicycle_parking,regular
419366896,capacity,2,regular
419366937,amenity,bicycle_parking,regular
419366937,capacity,2,regular
419366962,amenity,bicycle_parking,regular
419366962,capacity,2,regular
419366987,amenity,bicycle_parking,regular
419366987,capacity,2,regular
419367008,amenity,bicycle_parking,regular
419367008,capacity,5,regular
419367023,amenity,bicycle_parking,regular
419367023,capacity,4,regular
419367039,amenity,bicycle_parking,regular
419367039,capacity,7,regular
419367056,amenity,bicycle_parking,regular
419367056,capacity,2,regular
419367077,amenity,bicycle_parking,regular
419367077,capacity,2,regular
419367093,amenity,bicycle_parking,regular
419367093,capacity,5,regular
419367109,amenity,bicycle_parking,regular
419367109,capacity,20,regular
419367130,amenity,bicycle_parking,regular
419367130,capacity,9,regular
419367149,amenity,bicycle_parking,regular
419367149,capacity,5,regular
419367169,amenity,bicycle_parking,regular
419367169,capacity,6,regular
419367190,amenity,bicycle_parking,regular
419367190,capacity,4,regular
419367210,amenity,bicycle_parking,regular
419367210,capacity,2,regular
419367227,amenity,bicycle_parking,regular
419367227,capacity,2,regular
419367244,amenity,bicycle_parking,regular
419367244,capacity,2,regular
419367259,amenity,bicycle_parking,regular
419367259,capacity,5,regular
419367279,amenity,bicycle_parking,regular
419367279,capacity,2,regular
419367301,amenity,bicycle_parking,regular
419367301,capacity,2,regular
419367313,amenity,bicycle_parking,regular
419367313,capacity,5,regular
419367334,amenity,bicycle_parking,regular
419367334,capacity,6,regular
419367355,amenity,bicycle_parking,regular
419367355,capacity,2,regular
419367374,amenity,bicycle_parking,regular
419367374,capacity,5,regular
419367400,amenity,bicycle_parking,regular
419367400,capacity,5,regular
419367418,amenity,bicycle_parking,regular
419367418,capacity,2,regular
419367454,amenity,bicycle_parking,regular
419367454,capacity,2,regular
419367520,amenity,bicycle_parking,regular
419367520,capacity,5,regular
419367567,amenity,bicycle_parking,regular
419367567,capacity,2,regular
419367596,amenity,bicycle_parking,regular
419367596,capacity,2,regular
419367626,amenity,bicycle_parking,regular
419367626,capacity,2,regular
419367638,amenity,bicycle_parking,regular
419367638,capacity,2,regular
419367652,amenity,bicycle_parking,regular
419367652,capacity,2,regular
419367679,amenity,bicycle_parking,regular
419367679,capacity,2,regular
419367760,amenity,bicycle_parking,regular
419367760,capacity,2,regular
419367792,amenity,bicycle_parking,regular
419367792,capacity,4,regular
419367818,amenity,bicycle_parking,regular
419367818,capacity,2,regular
419367876,amenity,bicycle_parking,regular
419367876,capacity,2,regular
419367922,amenity,bicycle_parking,regular
419367922,capacity,2,regular
419367950,amenity,bicycle_parking,regular
419367950,capacity,2,regular
419367968,amenity,bicycle_parking,regular
419367968,capacity,2,regular
419367990,amenity,bicycle_parking,regular
419367990,capacity,5,regular
419368014,amenity,bicycle_parking,regular
419368014,capacity,6,regular
419368031,amenity,bicycle_parking,regular
419368031,capacity,2,regular
419368051,amenity,bicycle_parking,regular
419368051,capacity,2,regular
419368069,amenity,bicycle_parking,regular
419368069,capacity,2,regular
421266014,name,Lafayette Plaza,regular
421266014,leisure,common,regular
448095632,noref,yes,regular
448095632,exit_to,92nd Street,regular
448095632,highway,motorway_junction,regular
449388553,highway,traffic_signals,regular
449588013,ref,20,regular
449588013,exit_to,7th Avenue; 65th Street,regular
449588013,highway,motorway_junction,regular
452269962,ref,11N,regular
452269962,exit_to,Flatbush Avenue,regular
452269962,highway,motorway_junction,regular
452271936,ref,11S,regular
452271936,exit_to,Flatbush Avenue,regular
452271936,highway,motorway_junction,regular
454046581,name,Nostrand Avenue (3),regular
454046581,network,New York City Subway,regular
454046581,railway,station,regular
454046581,wheelchair,no,regular
454046581,description,Late night stop,regular
455378634,ref,6,regular
455378634,exit_to,Cropsey Avenue; Coney Island,regular
455378634,highway,motorway_junction,regular
460555060,amenity,fuel,regular
472528176,railway,subway_entrance,regular
475485737,name,Brooklyn Ice Cream Factory,regular
475485737,amenity,ice_cream,regular
475485737,cuisine,ice_cream,regular
475485737,website,http://www.brooklynicecreamfactory.com/,regular
475485737,takeaway,only,regular
475485737,city,Brooklyn,addr
475485737,state,NY,addr
475485737,street,Water Street,addr
475485737,postcode,11201,addr
475485737,drive_through,no,regular
475485737,housenumber,1,addr
477529320,created_by,ArcGIS Exporter,regular
477529386,created_by,ArcGIS Exporter,regular
477531144,created_by,ArcGIS Exporter,regular
477531163,created_by,ArcGIS Exporter,regular
477531187,created_by,ArcGIS Exporter,regular
477532299,created_by,ArcGIS Exporter,regular
477532335,created_by,ArcGIS Exporter,regular
479166879,ref,16,regular
479166879,exit_to,Hunters Point Avenue; Greenpoint Avenue,regular
479166879,highway,motorway_junction,regular
479715801,highway,traffic_signals,regular
483038156,created_by,ArcGIS Exporter,regular
483038336,created_by,ArcGIS Exporter,regular
483038587,created_by,ArcGIS Exporter,regular
483041099,created_by,ArcGIS Exporter,regular
483041112,created_by,ArcGIS Exporter,regular
483041126,created_by,ArcGIS Exporter,regular
483041164,created_by,ArcGIS Exporter,regular
483041185,created_by,ArcGIS Exporter,regular
483041202,created_by,ArcGIS Exporter,regular
483041214,created_by,ArcGIS Exporter,regular
483041283,created_by,ArcGIS Exporter,regular
483978210,name,Franks Bike Shop,regular
483978210,shop,bicycle,regular
486876219,barrier,bollard,regular
486876219,bicycle,yes,regular
486876219,motor_vehicle,no,regular
488248607,ref,35,regular
488248607,exit_to,Midtown Tunnel; Eastern Long Island; Greenpoint Avenue,regular
488248607,highway,motorway_junction,regular
494509182,name,"Second Ave (F,V)",regular
494509182,railway,subway_entrance,regular
524691382,name,Brooklyn Ale House,regular
524691382,website,http://brooklynalehouse.com/,regular
530286755,man_made,surveillance,regular
535057804,ref,21,regular
535057804,exit_to,108th Street,regular
535057804,highway,motorway_junction,regular
544354641,name,"7th Avenue (B,Q)",regular
544354641,network,New York City Subway,regular
544354641,railway,station,regular
544354641,station,subway,regular
544354641,operator,New York City Transit Authority,regular
544354641,wheelchair,no,regular
582292401,name,Swift Hibernian Lounge,regular
582292401,phone,212-260-3600,regular
582292401,amenity,pub,regular
588455742,highway,traffic_signals,regular
588546891,highway,crossing,regular
591996968,name,Morgan Avenue (L),regular
591996968,network,New York City Subway,regular
591996968,railway,station,regular
591996968,wheelchair,no,regular
595960407,name,Bush Terminal Float Bridge,regular
595960407,amenity,ferry_terminal,regular
597269952,highway,traffic_signals,regular
597294483,highway,traffic_signals,regular
597311233,highway,motorway_junction,regular
597311233,left,35W,ref
597311233,right,35E,ref
597363495,ref,19,regular
597363495,exit_to,NY 25 (Queens Boulevard); Woodhaven Boulevard,regular
597363495,highway,motorway_junction,regular
597363764,highway,traffic_signals,regular
597676432,railway,level_crossing,regular
597676432,bell,yes,crossing
597676432,light,yes,crossing
597676432,barrier,no,crossing
597676627,railway,switch,regular
597694825,name,Penny Bridge,regular
597694825,closed,1998,regular
597694825,disused,yes,regular
597694825,network,New York City Subway,regular
597694825,historic,station_site,railway
597711097,highway,traffic_signals,regular
597728022,highway,traffic_signals,regular
597728149,highway,traffic_signals,regular
597728159,highway,traffic_signals,regular
597783063,highway,traffic_signals,regular
597826154,highway,traffic_signals,regular
597826217,highway,traffic_signals,regular
597928305,name,"Broad Street (J,Z)",regular
597928305,network,New York City Subway,regular
597928305,railway,station,regular
597928305,wheelchair,no,regular
597928339,name,"18th Street (4,6)",regular
597928339,disused,yes,regular
597928339,railway,abandoned,regular
597937433,name,Wilson Avenue (L),regular
597937433,network,New York City Subway,regular
597937433,railway,station,regular
597937433,wheelchair,no,regular
597937475,name,14th Street-6th Avenue (L),regular
597937475,network,New York City Subway,regular
597937475,railway,station,regular
597937475,wheelchair,no,regular
597981962,name,Canal Street,regular
597981962,railway,subway_entrance,regular
598043781,highway,traffic_signals,regular
598043791,highway,traffic_signals,regular
598043896,highway,traffic_signals,regular
598321902,highway,traffic_signals,regular
598322266,highway,traffic_signals,regular
598322352,highway,traffic_signals,regular
598556935,name,"Marcy Avenue (J,M,Z)",regular
598556935,network,New York City Subway,regular
598556935,railway,station,regular
598556935,wheelchair,yes,regular
598622241,highway,traffic_signals,regular
598622253,highway,traffic_signals,regular
598622296,highway,traffic_signals,regular
598622331,highway,traffic_signals,regular
598725889,name,Sutter Avenue-Rutland Road,regular
598725889,network,New York City Subway,regular
598725889,railway,station,regular
598725889,wheelchair,no,regular
598730735,name,"Winthrop Street (2,5)",regular
598730735,network,New York City Subway,regular
598730735,railway,station,regular
598730735,wheelchair,no,regular
598784395,highway,traffic_signals,regular
598789108,highway,traffic_signals,regular
602403770,ele,19,regular
602403770,name,GNIS_tag,regular
602403770,created,12/21/2005,gnis
602403770,state_id,36,gnis
602403770,county_id,047,gnis
602403770,feature_id,2081518,gnis
608492784,designation,Jamaica Bay Greenway,regular
614006084,name,"7th Avenue (F,G)",regular
614006084,network,New York City Subway,regular
614006084,railway,station,regular
614006084,wheelchair,no,regular
617378682,name,Mother's,regular
617378682,amenity,restaurant,regular
617741149,name,Bagel Store,regular
617741149,amenity,restaurant,regular
622035832,ref,G,regular
622035832,name,Greenpoint Avenue (G),regular
622035832,source,http://mta.info/nyct/service/gline.htm,regular
622035832,es,Avenida Greenpoint (línea Crosstown),name
622035832,nl,Greenpoint Avenue (Crosstown Line),name
622035832,pl,Greenpoint Avenue (stacja metra),name
622035832,ru,"Гринпойнт-авеню (линия Кросстаун, Ай-эн-ди)",name
622035832,network,New York City Subway,regular
622035832,railway,station,regular
622035832,platforms,2,regular
622035832,wikipedia,en:Greenpoint Avenue (IND Crosstown Line),regular
638015640,railway,buffer_stop,regular
661821767,railway,buffer_stop,regular
661821777,railway,buffer_stop,regular
662887264,railway,subway_entrance,regular
662887264,wheelchair,no,regular
672800424,name,9th St Espresso,regular
672800424,amenity,cafe,regular
685164631,highway,traffic_signals,regular
688630198,barrier,bollard,regular
701063220,barrier,bollard,regular
736463446,ele,45,regular
736463446,name,Doctor Ronald McNair Park,regular
736463446,leisure,park,regular
736463446,edited,06/12/2008,gnis
736463446,created,12/12/2005,gnis
736463446,state_id,36,gnis
736463446,county_id,047,gnis
736463446,feature_id,2080954,gnis
741166859,amenity,post_box,regular
752186044,street,3rd Avenue,addr
752186044,postcode,10003,addr
752186044,housenumber,76,addr
764188311,name,Gloria's,regular
764188311,amenity,fast_food,regular
764188311,cuisine,Carribean,regular
764188311,street,Nostrand Avenue,addr
764718117,name,Priest Shrine,regular
764718331,barrier,gate,regular
765081348,housenumber,201,addr
765081348,street,East Houston Street,addr
765081348,amenity,restaurant,regular
765081348,name,pastrami!,regular
765882453,barrier,gate,regular
781712009,name,Leonidas,regular
781712009,amenity,cafe,regular
781712009,street,Hanover Square,addr
781712009,housenumber,3,addr
805771544,highway,traffic_signals,regular
886150934,name,FedEx Office Print and Ship Center,regular
886150934,shop,copyshop,regular
886150934,amenity,post_office,regular
886150934,operator,FedEx,regular
886150934,street,East Houston Street,addr
886150934,housenumber,250,addr
886403234,street,Broadway,addr
886403234,housenumber,704,addr
886674498,name,Miz Mooz,regular
886674498,shop,shoes,regular
886674498,street,Broadway,addr
886674498,housenumber,687A,addr
888955052,name,Juliette Restaurant,regular
888955052,amenity,restaurant,regular
888955052,wheelchair,limited,regular
888982994,name,UVA Wines and Spirits,regular
888982994,shop,alcohol,regular
889101050,name,Central Parking,regular
889101050,amenity,parking,regular
889101050,opening_hours,24/7,regular
889261891,name,Pick-a-Bagel,regular
889261891,amenity,cafe,regular
889261891,website,http://pickabageltogo.com,regular
889261891,opening_hours,Mo-Fr 06:00-24:00; Sa-Su 07:00-24:00,regular
889447583,name,Bengal Curry,regular
889447583,phone,2125711122,regular
889447583,amenity,fast_food,regular
889447583,street,West Broadway,addr
889447583,housenumber,65,addr
889479063,name,Subway,regular
889479063,amenity,fast_food,regular
889479063,cuisine,subs,regular
915532642,type,broad_leafed,regular
915532642,natural,tree,regular
916636071,type,broad_leafed,regular
916636071,natural,tree,regular
916636158,type,broad_leafed,regular
916636158,natural,tree,regular
916636257,type,broad_leafed,regular
916636257,natural,tree,regular
916636336,type,broad_leafed,regular
916636336,natural,tree,regular
916646734,type,broad_leafed,regular
916646734,natural,tree,regular
916646797,type,broad_leafed,regular
916646797,natural,tree,regular
916646846,type,broad_leafed,regular
916646846,natural,tree,regular
916646922,type,broad_leafed,regular
916646922,natural,tree,regular
916647027,type,broad_leafed,regular
916647027,natural,tree,regular
916647099,type,broad_leafed,regular
916647099,natural,tree,regular
916647200,type,broad_leafed,regular
916647200,natural,tree,regular
1002880708,name,Lombardi's Pizza,regular
1002880708,amenity,restaurant,regular
1002880708,cuisine,pizza,regular
1002880708,website,http://www.firstpizza.com/,regular
1002880708,delivery,yes,regular
1002880708,takeaway,yes,regular
1002880708,wikidata,Q564293,regular
1002880708,city,New York,addr
1002880708,wikipedia,en:Lombardi's Pizza,regular
1002880708,state,New York,addr
1002880708,street,Spring Street,addr
1002880708,opening_hours,"Su-Thu 11:30-23:00, Fri-Sat 11:30-24:00",regular
1002880708,housenumber,32,addr
1014128391,barrier,block,regular
1039613744,name,Double Windsor,regular
1039613744,amenity,pub,regular
1039613744,wheelchair,no,regular
1039613744,street,Prospect Park West,addr
1042049869,name,Private Sealanes-Jamaica Bay Seaplane Base,regular
1042049869,source,ourairports.com,regular
