id,user,uid,version,changeset,timestamp 
250430383,ediyes_nycbuildings,1815736,1,19312122,2013-12-06T20:18:42Z
250430464,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:30Z
250430474,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:31Z
250430491,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:32Z
250430501,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:33Z
250430511,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:34Z
250430521,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:35Z
250430531,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:36Z
250430541,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:38Z
250430551,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:39Z
250430561,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:40Z
250430571,ingalls,305985,2,20278009,2014-01-30T06:48:12Z
250430582,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:42Z
250430592,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:43Z
250430602,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:45Z
250430612,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:46Z
250430622,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:47Z
250430632,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:48Z
250430642,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:49Z
250430652,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:51Z
250430662,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:52Z
250430672,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:53Z
250430700,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:55Z
250430727,aaron_nycbuildings,1917473,2,20440797,2014-02-08T03:38:40Z
250430758,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:57Z
250430785,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:58Z
250430806,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:19:59Z
250430826,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:20:00Z
250430836,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:20:01Z
250430846,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:20:01Z
250430856,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:20:02Z
250430867,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:20:03Z
250430877,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:20:04Z
250430887,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:20:05Z
250430897,Rub21_nycbuildings,1781294,1,19312135,2013-12-06T20:20:06Z
250431246,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:29Z
250431265,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:30Z
250431282,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:31Z
250431307,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:32Z
250431326,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:33Z
250431345,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:34Z
250431363,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:35Z
250431378,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:36Z
250431400,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:37Z
250431420,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:38Z
250431441,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:39Z
250431456,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:40Z
250431466,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:42Z
250431476,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:43Z
250431493,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:44Z
250431513,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:45Z
250431544,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:47Z
250431564,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:47Z
250431586,ediyes_nycbuildings,1815736,1,19312182,2013-12-06T20:23:48Z
250432399,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:16Z
250432416,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:17Z
250432436,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:18Z
250432454,Aaron Lidman,53073,2,20258930,2014-01-29T05:22:45Z
250432478,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:21Z
250432506,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:22Z
250432533,Aaron Lidman,53073,2,20258930,2014-01-29T05:22:45Z
250432551,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:25Z
250432565,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:26Z
250432584,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:27Z
250432610,Aaron Lidman,53073,2,20258930,2014-01-29T05:22:49Z
250432637,aaron_nycbuildings,1917473,2,20440797,2014-02-08T03:38:40Z
250432660,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:31Z
250432678,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:32Z
250432716,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:34Z
250432741,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:35Z
250432767,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:36Z
250432780,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:38Z
250432803,Aaron Lidman,53073,2,20258930,2014-01-29T05:22:56Z
250432827,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:40Z
250432844,aaron_nycbuildings,1917473,2,20440797,2014-02-08T03:38:42Z
250432855,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:42Z
250432865,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:43Z
250432875,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:45Z
250432890,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:46Z
250432912,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:48Z
250432939,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:49Z
250432961,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:51Z
250432974,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:52Z
250432985,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:53Z
250432996,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:54Z
250433029,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:56Z
250433053,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:57Z
250433086,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:25:58Z
250433107,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:00Z
250433129,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:01Z
250433156,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:02Z
250433169,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:03Z
250433182,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:04Z
250433194,aaron_nycbuildings,1917473,2,20440797,2014-02-08T03:38:54Z
250433210,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:07Z
250433222,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:08Z
250433235,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:09Z
250433247,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:10Z
250433264,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:11Z
250433295,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:13Z
250433317,aaron_nycbuildings,1917473,2,20440797,2014-02-08T03:38:57Z
250433340,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:15Z
250433363,aaron_nycbuildings,1917473,2,20440797,2014-02-08T03:38:58Z
250433391,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:18Z
250433413,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:19Z
250433431,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:20Z
250433446,ingalls,305985,2,19555606,2013-12-20T19:49:24Z
250433458,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:21Z
250433469,ingalls,305985,2,19555606,2013-12-20T19:49:19Z
250433493,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:23Z
250433511,ingalls,305985,2,19811400,2014-01-04T19:47:55Z
250433530,ingalls,305985,2,19555606,2013-12-20T19:49:34Z
250433548,ingalls,305985,2,19555606,2013-12-20T19:49:32Z
250433564,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:26Z
250433579,ediyes_nycbuildings,1815736,1,19312223,2013-12-06T20:26:27Z
250433594,ingalls,305985,2,19555606,2013-12-20T19:49:20Z
250433608,ediyes_nycbuildings,1815736,1,19312223,2013-12-06T20:26:27Z
250433624,ediyes_nycbuildings,1815736,1,19312223,2013-12-06T20:26:28Z
250433639,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:28Z
250433659,ediyes_nycbuildings,1815736,1,19312223,2013-12-06T20:26:29Z
250433669,ingalls,305985,2,19555606,2013-12-20T19:49:54Z
250433680,ediyes_nycbuildings,1815736,1,19312223,2013-12-06T20:26:30Z
250433691,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:31Z
250433702,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:31Z
250433715,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:31Z
250433729,ediyes_nycbuildings,1815736,1,19312223,2013-12-06T20:26:32Z
250433742,Rub21_nycbuildings,1781294,1,19312183,2013-12-06T20:26:32Z
250433759,ediyes_nycbuildings,1815736,1,19312223,2013-12-06T20:26:33Z
250433782,ediyes_nycbuildings,1815736,1,19312223,2013-12-06T20:26:34Z
250433799,ediyes_nycbuildings,1815736,1,19312223,2013-12-06T20:26:35Z
250433814,ediyes_nycbuildings,1815736,1,19312223,2013-12-06T20:26:36Z
250434337,aaron_nycbuildings,1917473,2,20440797,2014-02-08T03:38:37Z
250434347,Rub21_nycbuildings,1781294,1,19312255,2013-12-06T20:28:12Z
250435011,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:37Z
250435024,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:38Z
250435039,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:39Z
250435063,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:40Z
250435078,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:41Z
250435102,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:42Z
250435118,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:43Z
250435143,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:45Z
250435158,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:46Z
250435174,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:47Z
250435191,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:48Z
250435207,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:49Z
250435217,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:50Z
250435228,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:51Z
250435239,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:52Z
250435253,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:53Z
250435264,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:55Z
250435278,ediyes_nycbuildings,1815736,1,19312276,2013-12-06T20:29:56Z
250435611,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:06Z
250435627,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:07Z
250435640,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:08Z
250435663,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:09Z
250435686,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:11Z
250435699,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:12Z
250435710,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:13Z
250435720,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:14Z
250435731,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:16Z
250435747,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:17Z
250435757,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:18Z
250435773,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:20Z
250435800,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:21Z
250435832,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:22Z
250435855,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:23Z
250435886,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:25Z
250435912,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:26Z
250435952,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:27Z
250435981,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:28Z
250436006,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:29Z
250436023,ingalls,305985,2,19807831,2014-01-04T16:23:41Z
250436036,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:31Z
250436055,Rub21_nycbuildings,1781294,1,19312294,2013-12-06T20:31:32Z
250436519,ediyes_nycbuildings,1815736,1,19312338,2013-12-06T20:33:06Z
250436529,ediyes_nycbuildings,1815736,1,19312338,2013-12-06T20:33:07Z
250436539,ediyes_nycbuildings,1815736,1,19312338,2013-12-06T20:33:08Z
250436550,ediyes_nycbuildings,1815736,1,19312338,2013-12-06T20:33:09Z
250436560,ediyes_nycbuildings,1815736,1,19312338,2013-12-06T20:33:11Z
250436570,ediyes_nycbuildings,1815736,1,19312338,2013-12-06T20:33:12Z
250436582,ediyes_nycbuildings,1815736,1,19312338,2013-12-06T20:33:13Z
250436592,ediyes_nycbuildings,1815736,1,19312338,2013-12-06T20:33:14Z
250436602,ediyes_nycbuildings,1815736,1,19312338,2013-12-06T20:33:16Z
250436612,ediyes_nycbuildings,1815736,1,19312338,2013-12-06T20:33:17Z
250436937,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:07Z
250436947,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:09Z
250436957,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:10Z
250436967,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:11Z
250436977,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:12Z
250436997,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:14Z
250437007,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:15Z
250437017,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:16Z
250437027,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:17Z
250437040,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:19Z
250437050,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:20Z
250437060,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:21Z
250437070,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:22Z
250437080,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:23Z
250437090,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:24Z
250437100,Aaron Lidman,53073,2,20258930,2014-01-29T05:20:24Z
250437113,Aaron Lidman,53073,2,20258930,2014-01-29T05:20:26Z
250437123,Aaron Lidman,53073,2,20258930,2014-01-29T05:21:30Z
250437133,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:29Z
250437143,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:30Z
250437169,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:31Z
250437197,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:32Z
250437207,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:33Z
250437217,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:34Z
250437227,Rub21_nycbuildings,1781294,1,19312388,2013-12-06T20:37:35Z
250437237,ingalls,305985,2,19807831,2014-01-04T16:23:45Z
250437493,ediyes_nycbuildings,1815736,1,19312426,2013-12-06T20:39:05Z
250437503,ediyes_nycbuildings,1815736,1,19312426,2013-12-06T20:39:06Z
250437515,ediyes_nycbuildings,1815736,1,19312426,2013-12-06T20:39:07Z
250437525,ediyes_nycbuildings,1815736,1,19312426,2013-12-06T20:39:09Z
250437550,ediyes_nycbuildings,1815736,1,19312426,2013-12-06T20:39:10Z
250437567,ediyes_nycbuildings,1815736,1,19312426,2013-12-06T20:39:11Z
250437577,ediyes_nycbuildings,1815736,1,19312426,2013-12-06T20:39:12Z
250437588,Rub21,510836,2,20897531,2014-03-03T20:59:13Z
250437598,ingalls,305985,2,20451945,2014-02-08T18:58:54Z
250437690,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:39:49Z
250437700,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:39:50Z
250437710,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:39:51Z
250437720,Aaron Lidman,53073,2,20258930,2014-01-29T05:20:00Z
250437734,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:39:53Z
250437749,Aaron Lidman,53073,2,20258930,2014-01-29T05:20:36Z
250437764,Aaron Lidman,53073,2,20258930,2014-01-29T05:21:10Z
250437774,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:39:57Z
250437784,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:39:58Z
250437794,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:39:59Z
250437804,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:40:00Z
250437814,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:40:01Z
250437824,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:40:02Z
250437834,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:40:03Z
250437844,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:40:04Z
250437854,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:40:05Z
250437864,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:40:06Z
250437874,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:40:07Z
250437884,Rub21_nycbuildings,1781294,1,19312439,2013-12-06T20:40:07Z
250438107,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:18Z
250438117,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:19Z
250438127,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:20Z
250438137,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:21Z
250438147,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:22Z
250438158,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:23Z
250438168,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:25Z
250438178,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:26Z
250438188,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:27Z
250438200,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:28Z
250438213,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:29Z
250438241,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:30Z
250438271,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:31Z
250438281,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:32Z
250438291,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:33Z
250438301,ingalls,305985,2,20278009,2014-01-30T06:43:41Z
250438311,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:35Z
250438321,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:37Z
250438331,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:38Z
250438341,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:39Z
250438351,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:40Z
250438361,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:41Z
250438372,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:42Z
250438382,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:43Z
250438392,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:44Z
250438402,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:45Z
250438412,Rub21_nycbuildings,1781294,1,19312480,2013-12-06T20:42:46Z
250438481,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:31Z
250438491,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:32Z
250438501,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:33Z
250438513,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:34Z
250438523,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:35Z
250438533,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:36Z
250438543,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:37Z
250438553,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:39Z
250438563,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:40Z
250438578,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:41Z
250438604,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:42Z
250438614,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:43Z
250438624,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:45Z
250438634,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:46Z
250438644,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:47Z
250438654,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:48Z
250438664,ediyes_nycbuildings,1815736,1,19312498,2013-12-06T20:43:50Z
250438674,ingalls,305985,2,20451945,2014-02-08T18:59:13Z
250438684,ingalls,305985,2,20451945,2014-02-08T18:59:07Z
250438915,ediyes_nycbuildings,1815736,1,19312550,2013-12-06T20:46:37Z
250438925,ediyes_nycbuildings,1815736,1,19312550,2013-12-06T20:46:38Z
250438935,ediyes_nycbuildings,1815736,1,19312550,2013-12-06T20:46:39Z
250438947,ediyes_nycbuildings,1815736,1,19312550,2013-12-06T20:46:40Z
250438974,ediyes_nycbuildings,1815736,1,19312550,2013-12-06T20:46:42Z
250438984,ediyes_nycbuildings,1815736,1,19312550,2013-12-06T20:46:42Z
250439002,ediyes_nycbuildings,1815736,1,19312550,2013-12-06T20:46:44Z
250439012,ediyes_nycbuildings,1815736,1,19312550,2013-12-06T20:46:45Z
250439022,ediyes_nycbuildings,1815736,1,19312550,2013-12-06T20:46:46Z
250439032,ediyes_nycbuildings,1815736,1,19312550,2013-12-06T20:46:47Z
250439042,ediyes_nycbuildings,1815736,1,19312550,2013-12-06T20:46:48Z
250439935,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:13Z
250439945,Aaron Lidman,53073,2,20258930,2014-01-29T05:17:44Z
250439955,Aaron Lidman,53073,2,20258930,2014-01-29T05:17:51Z
250439965,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:17Z
250439975,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:18Z
250439985,Aaron Lidman,53073,2,20258930,2014-01-29T05:19:24Z
250439995,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:20Z
250440005,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:21Z
250440015,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:22Z
250440025,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:23Z
250440035,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:23Z
250440045,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:24Z
250440055,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:24Z
250440065,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:25Z
250440075,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:25Z
250440085,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:26Z
250440095,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:27Z
250440105,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:27Z
250440115,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:28Z
250440125,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:28Z
250440135,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:29Z
250440145,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:29Z
250440155,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:30Z
250440165,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:31Z
250440175,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:31Z
250440185,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:32Z
250440195,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:32Z
250440205,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:33Z
250440215,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:33Z
250440225,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:33Z
250440235,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:34Z
250440245,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:34Z
250440255,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:35Z
250440265,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:35Z
250440275,Rub21_nycbuildings,1781294,1,19312624,2013-12-06T20:51:36Z
250440285,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:37Z
250440295,ediyes_nycbuildings,1815736,1,19312632,2013-12-06T20:51:38Z
250440305,ingalls,305985,2,20451945,2014-02-08T18:58:38Z
250440680,Rub21_nycbuildings,1781294,1,19312678,2013-12-06T20:54:13Z
250440690,Rub21_nycbuildings,1781294,1,19312678,2013-12-06T20:54:14Z
250440700,Rub21_nycbuildings,1781294,1,19312678,2013-12-06T20:54:15Z
250440710,Rub21_nycbuildings,1781294,1,19312678,2013-12-06T20:54:16Z
250440720,Rub21_nycbuildings,1781294,1,19312678,2013-12-06T20:54:17Z
250440731,calfarome,2511706,3,30119811,2015-04-10T15:01:14Z
250440752,Rub21_nycbuildings,1781294,1,19312678,2013-12-06T20:54:20Z
250440762,Aaron Lidman,53073,2,20258930,2014-01-29T05:22:27Z
250440772,Aaron Lidman,53073,2,20258930,2014-01-29T05:23:16Z
250440785,Rub21_nycbuildings,1781294,1,19312678,2013-12-06T20:54:23Z
250440798,Rub21_nycbuildings,1781294,1,19312678,2013-12-06T20:54:24Z
250440810,ingalls,305985,2,20415953,2014-02-06T17:36:26Z
250440820,Rub21_nycbuildings,1781294,1,19312678,2013-12-06T20:54:26Z
